id,sourceTableFile,sourceRowNumberApprox,sectionCode,sectionTitle,itemCode,workElementDescription,unit,manHoursPerUnit
31-13-13.20-0010-not-including-stumps-up-to-6-inch-diameter-each,fileoutpart398.xlsx,26,31 13 13.20,"Remove selective trees, onsite using chain saws and chipper,",0010,"not including stumps, up to 6-inch diameter",Each,3.547
31-13-13.20-0020-8-to-12-inch-diameter-each,fileoutpart398.xlsx,27,31 13 13.20,"Remove selective trees, onsite using chain saws and chipper,",0020,8- to 12-inch diameter,Each,5.32
31-13-13.20-0030-13-to-24-inch-diameter-each,fileoutpart398.xlsx,28,31 13 13.20,"Remove selective trees, onsite using chain saws and chipper,",0030,13- to 24-inch diameter,Each,6.384
31-13-13.20-0040-25-to-36-inch-diameter-each,fileoutpart398.xlsx,29,31 13 13.20,"Remove selective trees, onsite using chain saws and chipper,",0040,25- to 36-inch diameter,Each,7.98
31-13-13.20-0050-4-to-12-inch-diameter-each,fileoutpart398.xlsx,31,31 13 13.20,"Remove selective trees, onsite using chain saws and chipper,",0050,4- to 12-inch diameter,Each,0.967
31-13-13.20-0060-13-to-36-inch-diameter-each,fileoutpart398.xlsx,32,31 13 13.20,"Remove selective trees, onsite using chain saws and chipper,",0060,13- to 36-inch diameter,Each,1.995
31-14-13.23-loam-or-topsoil-remove-and-stockpile-onsite-6-inches-deep-200-foot-haul-cyd,fileoutpart398.xlsx,35,31 14 13.23,Topsoil Stripping and Stockpiling,,"Loam or topsoil, remove and stockpile onsite, 6 inches deep, 200-foot haul",CYD,0.02
31-23-16.13-0010-1-to-4-feet-deep-3-8-cyd-excavator-bank-cyd,fileoutpart402.xlsx,4,31 23 16.13,Common earth with no sheeting or dewatering included,0010,"1 to 4 feet deep, 3/8 CYD excavator",Bank CYD,0.142
31-23-16.13-0020-1-2-cyd-excavator-bank-cyd,fileoutpart402.xlsx,5,31 23 16.13,Common earth with no sheeting or dewatering included,0020,1/2 CYD excavator,Bank CYD,0.106
31-23-16.13-0030-1-to-4-feet-deep-3-8-cyd-tractor-loader-backhoe-bank-cyd,fileoutpart402.xlsx,7,31 23 16.13,Loam and sandy clay with no sheeting or dewatering included,0030,"1 to 4 feet deep, 3/8 CYD tractor loader/backhoe",Bank CYD,0.132
31-23-16.13-0040-1-2-cyd-excavator-bank-cyd,fileoutpart402.xlsx,8,31 23 16.13,Loam and sandy clay with no sheeting or dewatering included,0040,1/2 CYD excavator,Bank CYD,0.098
31-23-16.13-0050-1-to-4-feet-deep-3-8-cyd-excavator-bank-cyd,fileoutpart402.xlsx,10,31 23 16.13,Sand and gravel with no sheeting or dewatering included,0050,"1 to 4 feet deep, 3/8 CYD excavator",Bank CYD,0.129
31-23-16.13-0060-1-2-cyd-excavator-bank-cyd,fileoutpart402.xlsx,11,31 23 16.13,Sand and gravel with no sheeting or dewatering included,0060,1/2 CYD excavator,Bank CYD,0.097
31-23-16.13-0070-1-to-4-feet-deep-3-8-cyd-excavator-bank-cyd,fileoutpart402.xlsx,13,31 23 16.13,Dense hard clay with no sheeting or dewatering included,0070,"1 to 4 feet deep, 3/8 CYD excavator",Bank CYD,0.161
31-23-16.13-0080-1-2-cyd-excavator-bank-cyd,fileoutpart402.xlsx,14,31 23 16.13,Dense hard clay with no sheeting or dewatering included,0080,1/2 CYD excavator,Bank CYD,0.121
31-23-16.13-0090-backfill-trench-front-end-loader-wheel-mounted-1-cyd-100-foot-haul-cyd,fileoutpart402.xlsx,15,31 23 16.13,Dense hard clay with no sheeting or dewatering included,0090,"Backfill trench, front end loader, wheel mounted, 1 CYD, 100 foot haul",CYD,0.06
31-23-16.14-0010-4-inch-wide-trench-12-to-24-inches-deep-lf,fileoutpart404.xlsx,4,31 23 16.14,"Common earth, chain trencher, 12 horsepower, operator walking",0010,"4-inch-wide trench, 12 to 24 inches deep",LF,0.015
31-23-16.14-0020-6-inch-wide-trench-12-to-24-inches-deep-lf,fileoutpart404.xlsx,5,31 23 16.14,"Common earth, chain trencher, 12 horsepower, operator walking",0020,"6-inch-wide trench, 12 to 24 inches deep",LF,0.02
31-23-16.14-0030-36-inches-deep-lf,fileoutpart404.xlsx,6,31 23 16.14,"Common earth, chain trencher, 12 horsepower, operator walking",0030,36 inches deep,LF,0.024
31-23-16.14-0040-8-inch-wide-trench-12-inches-deep-lf,fileoutpart404.xlsx,7,31 23 16.14,"Common earth, chain trencher, 12 horsepower, operator walking",0040,"8-inch-wide trench, 12 inches deep",LF,0.023
31-23-16.14-0050-18-inches-deep-lf,fileoutpart404.xlsx,8,31 23 16.14,"Common earth, chain trencher, 12 horsepower, operator walking",0050,18 inches deep,LF,0.027
31-23-16.14-0060-24-inches-deep-lf,fileoutpart404.xlsx,9,31 23 16.14,"Common earth, chain trencher, 12 horsepower, operator walking",0060,24 inches deep,LF,0.031
31-23-16.14-0070-36-inches-deep-lf,fileoutpart404.xlsx,10,31 23 16.14,"Common earth, chain trencher, 12 horsepower, operator walking",0070,36 inches deep,LF,0.036
31-23-16.14-0080-4-inch-wide-trench-12-inches-deep-minimum-lf,fileoutpart404.xlsx,12,31 23 16.14,"Backfill by hand including compaction, add",0080,"4-inch-wide trench, 12 inches deep, minimum",LF,0.013
31-23-16.14-0090-8-inch-wide-trench-36-inches-deep-maximum-lf,fileoutpart404.xlsx,13,31 23 16.14,"Backfill by hand including compaction, add",0090,"8-inch-wide trench, 36 inches deep, maximum",LF,0.078
31-23-16.14-0100-6-inch-wide-trench-and-backfill-12-inches-deep-lf,fileoutpart404.xlsx,15,31 23 16.14,"Chain trencher, 40 horsepower, operator riding",0100,"6-inch-wide trench and backfill, 12 inches deep",LF,0.009
31-23-16.14-0110-60-inches-deep-lf,fileoutpart404.xlsx,16,31 23 16.14,"Chain trencher, 40 horsepower, operator riding",0110,60 inches deep,LF,0.016
31-23-16.14-0120-16-inch-wide-trench-12-to-24-inches-deep-lf,fileoutpart404.xlsx,17,31 23 16.14,"Chain trencher, 40 horsepower, operator riding",0120,"16-inch-wide trench, 12 to 24 inches deep",LF,0.015
31-23-16.14-0130-8-inch-pipe-lf,fileoutpart404.xlsx,19,31 23 16.14,"Hand excavation, trim for pipe bells",0130,8-inch pipe,LF,0.069
31-23-16.14-0140-18-inch-pipe-lf,fileoutpart404.xlsx,20,31 23 16.14,"Hand excavation, trim for pipe bells",0140,18-inch pipe,LF,0.082
31-23-16.16-0010-hand-digging-pits-to-6-feet-deep-sandy-soil-bank-cyd,fileoutpart404.xlsx,22,31 23 16.16,Excavation for Minor Structures,0010,"Hand digging, pits to 6 feet deep, sandy soil",Bank CYD,1.33
31-23-16.16-0020-hand-digging-pits-to-6-feet-deep-heavy-soil-or-clay-bank-cyd,fileoutpart404.xlsx,23,31 23 16.16,Excavation for Minor Structures,0020,"Hand digging, pits to 6 feet deep, heavy soil or clay",Bank CYD,2.66
31-23-16.16-0030-hand-digging-pits-6-to-12-feet-deep-sandy-soil-bank-cyd,fileoutpart404.xlsx,24,31 23 16.16,Excavation for Minor Structures,0030,"Hand digging, pits 6 to 12 feet deep, sandy soil",Bank CYD,2.128
31-23-16.16-0040-hand-digging-pits-6-to-12-feet-deep-heavy-soil-or-clay-bank-cyd,fileoutpart404.xlsx,25,31 23 16.16,Excavation for Minor Structures,0040,"Hand digging, pits 6 to 12 feet deep, heavy soil or clay",Bank CYD,3.547
31-23-16.16-0050-hand-digging-pits-12-to-18-feet-deep-sandy-soil-bank-cyd,fileoutpart404.xlsx,26,31 23 16.16,Excavation for Minor Structures,0050,"Hand digging, pits 12 to 18 feet deep, sandy soil",Bank CYD,2.66
31-23-16.16-0060-hand-digging-pits-12-to-18-feet-deep-heavy-soil-or-clay-bank-cyd,fileoutpart404.xlsx,27,31 23 16.16,Excavation for Minor Structures,0060,"Hand digging, pits 12 to 18 feet deep, heavy soil or clay",Bank CYD,5.32
31-23-16.16-0070-hand-loading-trucks-from-stock-pile-heavy-soil-or-clay-bank-cyd,fileoutpart404.xlsx,28,31 23 16.16,Excavation for Minor Structures,0070,"Hand loading trucks from stock pile, heavy soil or clay",Bank CYD,1.33
31-23-16.16-0100-common-earth-hydraulic-backhoe-1-2-cyd-bucket-bank-cyd,fileoutpart404.xlsx,33,31 23 16.16,"Machine excavation, for spread footings and small building foundations",0100,"Common earth, hydraulic backhoe, 1/2 CYD bucket",Bank CYD,0.387
31-23-16.16-0110-1-cyd-bucket-bank-cyd,fileoutpart404.xlsx,34,31 23 16.16,"Machine excavation, for spread footings and small building foundations",0110,1 CYD bucket,Bank CYD,0.197
31-23-16.16-0120-2-cyd-bucket-bank-cyd,fileoutpart404.xlsx,35,31 23 16.16,"Machine excavation, for spread footings and small building foundations",0120,2 CYD bucket,Bank CYD,0.106
31-23-16.16-0130-sand-and-gravel-3-4-cyd-bucket-bank-cyd,fileoutpart404.xlsx,36,31 23 16.16,"Machine excavation, for spread footings and small building foundations",0130,"Sand and gravel, 3/4 CYD bucket",Bank CYD,0.213
31-23-16.16-0140-1-cyd-bucket-bank-cyd,fileoutpart404.xlsx,37,31 23 16.16,"Machine excavation, for spread footings and small building foundations",0140,1 CYD bucket,Bank CYD,1.769
31-23-16.16-0150-2-cyd-bucket-bank-cyd,fileoutpart404.xlsx,38,31 23 16.16,"Machine excavation, for spread footings and small building foundations",0150,2 CYD bucket,Bank CYD,0.097
31-23-16.16-0160-clay-till-or-blasted-rock-3-4-cyd-bucket-bank-cyd,fileoutpart404.xlsx,39,31 23 16.16,"Machine excavation, for spread footings and small building foundations",0160,"Clay, till, or blasted rock, 3/4 CYD bucket",Bank CYD,2.66
31-23-16.16-0170-1-cyd-bucket-bank-cyd,fileoutpart404.xlsx,40,31 23 16.16,"Machine excavation, for spread footings and small building foundations",0170,1 CYD bucket,Bank CYD,0.223
31-23-16.16-0180-2-cyd-bucket-bank-cyd,fileoutpart404.xlsx,41,31 23 16.16,"Machine excavation, for spread footings and small building foundations",0180,2 CYD bucket,Bank CYD,0.121
31-23-16.16-0190-sandy-clay-and-loam-hydraulic-backhoe-1-2-cyd-bucket-bank-cyd,fileoutpart404.xlsx,42,31 23 16.16,"Machine excavation, for spread footings and small building foundations",0190,"Sandy clay and loam, hydraulic backhoe, 1/2 CYD bucket",Bank CYD,0.355
31-23-16.16-0200-1-cyd-bucket-bank-cyd,fileoutpart404.xlsx,43,31 23 16.16,"Machine excavation, for spread footings and small building foundations",0200,1 CYD bucket,Bank CYD,0.184
31-23-16.16-0210-1-1-2-cyd-bucket-bank-cyd,fileoutpart404.xlsx,44,31 23 16.16,"Machine excavation, for spread footings and small building foundations",0210,1 1/2 CYD bucket,Bank CYD,0.137
31-23-16.30-drill-holes-feet,fileoutpart406.xlsx,3,31 23 16.30,Drilling and Blasting Rock,,Drill Holes:,Feet,0.2
31-23-16.30-0020-jackhammer-2-5-inch-diameter-hard-feet,fileoutpart406.xlsx,5,31 23 16.30,"(0010) Jackhammer, 2.5-inch diameter (medium)",0020,"Jackhammer, 2.5-inch diameter (hard)",Feet,0.3
31-23-16.30-0030-crawler-mounted-rock-drill-2-5-inch-diameter-medium-feet,fileoutpart406.xlsx,6,31 23 16.30,"(0010) Jackhammer, 2.5-inch diameter (medium)",0030,"Crawler-mounted rock drill, 2.5-inch diameter (medium)",Feet,0.09
31-23-16.30-0040-crawler-mounted-rock-drill-2-5-inch-diameter-hard-feet,fileoutpart406.xlsx,7,31 23 16.30,"(0010) Jackhammer, 2.5-inch diameter (medium)",0040,"Crawler-mounted rock drill, 2.5-inch diameter (hard)",Feet,0.14
31-23-16.30-0050-load-and-shoot-holes-each,fileoutpart406.xlsx,8,31 23 16.30,"(0010) Jackhammer, 2.5-inch diameter (medium)",0050,Load and shoot holes,Each,0.5
31-23-23.13-0010-backfill-by-hand-light-soil-no-compaction-cyd-cyd,fileoutpart420.xlsx,3,31 23 23.13,Backfill,0010,"Backfill by hand, light soil, no compaction",CYD CYD,0.571
31-25-13.10-0010-place-jute-mesh-plastic-netting-or-polypropylene-membrane-sy,fileoutpart426.xlsx,3,31 25 13.10,Erosion Control,0010,"Place jute mesh, plastic netting, or polypropylene membrane",SY,0.0143
31-25-13.10-0030-place-nylon-3-dimensional-geomatrix-12-mil-thick-sy,fileoutpart426.xlsx,4,31 25 13.10,Erosion Control,0030,"Place nylon, 3 dimensional geomatrix, 12 mil thick",SY,0.047
31-25-13.10-0110-machine-place-riprap-materiel-cyd,fileoutpart426.xlsx,5,31 25 13.10,Erosion Control,0110,Machine-place riprap materiel,CYD,0.012
31-25-13.10-0120-hand-fill-voids-in-riprap-sy,fileoutpart426.xlsx,6,31 25 13.10,Erosion Control,0120,Hand-fill voids in riprap,SY,1.6
31-41-16.10-0005-installation-and-removal-of-solid-2-inch-sheeting-for-trenches-5-to-10-feet-deep-and-42-in-sf-of-bank-surface,fileoutpart430.xlsx,3,31 41 16.10,Sheet Piling Systems,0005,Installation and removal of solid 2-inch sheeting for trenches 5 to 10 feet deep and 42 inches to 12 feet wide,SF of bank surface,0.16
31-41-16.10-0010-sheet-piling-no-wales-22-psf-15-ft-excavation-left-in-place-ton,fileoutpart430.xlsx,4,31 41 16.10,Sheet Piling Systems,0010,"Sheet piling, no wales, 22 psf, 15 ft excavation, left in place",Ton,8.88
31-41-16.10-0020-sheet-piling-no-wales-22-psf-15-ft-excavation-drive-extract-and-salvage-ton,fileoutpart430.xlsx,5,31 41 16.10,Sheet Piling Systems,0020,"Sheet piling, no wales, 22 psf, 15 ft excavation, drive, extract and salvage",Ton,16.0005
31-41-16.10-0030-sheet-piling-no-wales-27-psf-20-ft-excavation-left-in-place-ton,fileoutpart430.xlsx,6,31 41 16.10,Sheet Piling Systems,0030,"Sheet piling, no wales, 27 psf, 20 ft excavation, left in place",Ton,7.413
31-41-16.10-0040-sheet-piling-no-wales-27-psf-20-ft-excavation-drive-extract-and-salvage-ton,fileoutpart430.xlsx,7,31 41 16.10,Sheet Piling Systems,0040,"Sheet piling, no wales, 27 psf, 20 ft excavation, drive, extract and salvage",Ton,14.6565
31-41-16.10-0050-sheet-piling-no-wales-38-psf-25-ft-excavation-left-in-place-ton,fileoutpart430.xlsx,8,31 41 16.10,Sheet Piling Systems,0050,"Sheet piling, no wales, 38 psf, 25 ft excavation, left in place",Ton,5.052
31-41-16.10-0060-sheet-piling-no-wales-38-psf-25-ft-excavation-drive-extract-and-salvage-ton,fileoutpart430.xlsx,9,31 41 16.10,Sheet Piling Systems,0060,"Sheet piling, no wales, 38 psf, 25 ft excavation, drive, extract and salvage",Ton,9.142
31-41-16.10-0070-sheet-piling-no-wales-38-psf-40-ft-excavation-left-in-place-ton,fileoutpart430.xlsx,10,31 41 16.10,Sheet Piling Systems,0070,"Sheet piling, no wales, 38 psf, 40 ft excavation, left in place",Ton,4.5285
31-41-16.10-0080-sheet-piling-no-wales-38-psf-40-ft-excavation-drive-extract-and-salvage-ton,fileoutpart430.xlsx,11,31 41 16.10,Sheet Piling Systems,0080,"Sheet piling, no wales, 38 psf, 40 ft excavation, drive, extract and salvage",Ton,7.836
31-41-16.10-0110-sheet-piling-no-wales-22-psf-15-ft-excavation-left-in-place-sf,fileoutpart430.xlsx,12,31 41 16.10,Sheet Piling Systems,0110,"Sheet piling, no wales, 22 psf, 15 ft excavation, left in place",SF,0.0975
31-41-16.10-0120-sheet-piling-no-wales-22-psf-15-ft-excavation-drive-extract-and-salvage-sf,fileoutpart430.xlsx,13,31 41 16.10,Sheet Piling Systems,0120,"Sheet piling, no wales, 22 psf, 15 ft excavation, drive, extract and salvage",SF,0.1755
31-41-16.10-0130-sheet-piling-no-wales-27-psf-20-ft-excavation-left-in-place-sf,fileoutpart430.xlsx,14,31 41 16.10,Sheet Piling Systems,0130,"Sheet piling, no wales, 27 psf, 20 ft excavation, left in place",SF,0.1005
31-41-16.10-0140-sheet-piling-no-wales-27-psf-20-ft-excavation-drive-extract-and-salvage-sf,fileoutpart430.xlsx,15,31 41 16.10,Sheet Piling Systems,0140,"Sheet piling, no wales, 27 psf, 20 ft excavation, drive, extract and salvage",SF,0.198
31-41-16.10-0150-sheet-piling-no-wales-38-psf-25-ft-excavation-left-in-place-sf,fileoutpart430.xlsx,16,31 41 16.10,Sheet Piling Systems,0150,"Sheet piling, no wales, 38 psf, 25 ft excavation, left in place",SF,0.096
31-41-16.10-0160-sheet-piling-no-wales-38-psf-25-ft-excavation-drive-extract-and-salvage-sf,fileoutpart430.xlsx,17,31 41 16.10,Sheet Piling Systems,0160,"Sheet piling, no wales, 38 psf, 25 ft excavation, drive, extract and salvage",SF,0.174
31-62-00-0010-25-foot-wood-piling-each,fileoutpart432.xlsx,3,31 62 00,Driven Piles,0010,25-foot wood piling,Each,3
31-62-00-0020-50-foot-wood-piling-each,fileoutpart432.xlsx,4,31 62 00,Driven Piles,0020,50-foot wood piling,Each,6.5
31-62-00-0030-75-foot-wood-piling-each,fileoutpart432.xlsx,5,31 62 00,Driven Piles,0030,75-foot wood piling,Each,9.6
31-62-00-0040-25-foot-steel-piling-each,fileoutpart432.xlsx,6,31 62 00,Driven Piles,0040,25-foot steel piling,Each,4
31-62-00-0050-50-foot-steel-piling-each,fileoutpart432.xlsx,7,31 62 00,Driven Piles,0050,50-foot steel piling,Each,7.2
31-62-00-0060-75-foot-steel-piling-each,fileoutpart432.xlsx,8,31 62 00,Driven Piles,0060,75-foot steel piling,Each,12
31-62-00-0070-40-foot-precast-concrete-piling-each,fileoutpart432.xlsx,9,31 62 00,Driven Piles,0070,40-foot precast concrete piling,Each,13.2
31-62-00-0080-60-foot-precast-concrete-piling-each,fileoutpart432.xlsx,10,31 62 00,Driven Piles,0080,60-foot precast concrete piling,Each,18
31-62-00-0090-80-foot-precast-concrete-piling-each,fileoutpart432.xlsx,11,31 62 00,Driven Piles,0090,80-foot precast concrete piling,Each,24
31-62-00-0100-steel-sheet-piling-sf,fileoutpart432.xlsx,12,31 62 00,Driven Piles,0100,Steel sheet piling,SF,0.102
31-62-00-0110-assemble-and-rig-leads-and-hammer-each,fileoutpart432.xlsx,13,31 62 00,Driven Piles,0110,Assemble and rig leads and hammer,Each,48
31-62-00-0120-dismantle-leads-and-hammer-each,fileoutpart432.xlsx,14,31 62 00,Driven Piles,0120,Dismantle leads and hammer,Each,32
32-11-13.66-0010-sealcoating-2-coat-coal-tar-pitch-emulsion-under-1-000-sy-sy,fileoutpart440.xlsx,4,32 11 13.66,Sealcoat,0010,"Sealcoating, 2 coat, coal tar pitch emulsion, under 1,000 SY",SY,0.035
32-11-13.66-0020-1-000-to-10-000-sy-sy,fileoutpart440.xlsx,5,32 11 13.66,Sealcoat,0020,"1,000 to 10,000 SY",SY,0.007
32-11-13.66-0030-over-10-000-sy-sy,fileoutpart440.xlsx,6,32 11 13.66,Sealcoat,0030,"over 10,000 SY",SY,0.004
32-11-13.66-0040-prepare-and-clean-surface-sy,fileoutpart440.xlsx,7,32 11 13.66,Sealcoat,0040,Prepare and clean surface,SY,0.004
32-11-13.66-0050-hand-seal-asphalt-curbing-lf,fileoutpart440.xlsx,8,32 11 13.66,Sealcoat,0050,Hand seal asphalt curbing,LF,0.007
32-11-13.66-0060-asphalt-surface-treatment-single-course-small-area-sy,fileoutpart440.xlsx,9,32 11 13.66,Sealcoat,0060,"Asphalt surface treatment, single course, small area",SY,0.019
32-11-13.66-0065-road-or-large-area-sy,fileoutpart440.xlsx,10,32 11 13.66,Sealcoat,0065,Road or large area,SY,0.009
32-11-13.66-0070-asphalt-surface-treatment-single-course-for-shoulders-sy,fileoutpart440.xlsx,11,32 11 13.66,Sealcoat,0070,"Asphalt surface treatment, single course for shoulders",SY,0.014
32-11-23.23-0010-crushed-3-4-inch-stone-base-for-roadways-and-large-areas-compacted-6-inch-deep-sy,fileoutpart442.xlsx,4,32 11 23.23,Aggregate Base Courses,0010,"Crushed 3/4 inch stone base, for roadways and large areas, compacted, 6 inch deep",SY,0.035
32-11-23.23-0100-prepare-and-roll-subbase-large-area-over-2-500-cubic-yards-sy,fileoutpart442.xlsx,5,32 11 23.23,Aggregate Base Courses,0100,"Prepare and roll subbase, large area over 2,500 cubic yards",SY,0.007
32-11-23.23-0110-prepare-and-roll-subbase-for-roadways-sy,fileoutpart442.xlsx,6,32 11 23.23,Aggregate Base Courses,0110,"Prepare and roll subbase, for roadways",SY,0.004
32-11-23.23-0300-crushed-1-1-2-inch-stone-base-for-airfield-construction-compacted-to-8-inch-deep-sy,fileoutpart442.xlsx,7,32 11 23.23,Aggregate Base Courses,0300,"Crushed 1-1/2 inch stone base, for airfield construction, compacted to 8 inch deep",SY,0.004
32-12-16.13-0010-binder-course-1-1-2-inches-thick-sy,fileoutpart444.xlsx,4,32 12 16.13,Plant-Mix Asphalt Paving,0010,"Binder course, 1 1/2 inches thick",SY,0.017
32-12-16.13-0020-2-inches-thick-sy,fileoutpart444.xlsx,5,32 12 16.13,Plant-Mix Asphalt Paving,0020,2 inches thick,SY,0.021
32-12-16.13-0030-4-inches-thick-sy,fileoutpart444.xlsx,6,32 12 16.13,Plant-Mix Asphalt Paving,0030,4 inches thick,SY,0.032
32-12-16.13-0040-wearing-course-1-inch-thick-sy,fileoutpart444.xlsx,7,32 12 16.13,Plant-Mix Asphalt Paving,0040,"Wearing course, 1 inch thick",SY,0.014
32-12-16.13-0050-2-inches-thick-sy,fileoutpart444.xlsx,8,32 12 16.13,Plant-Mix Asphalt Paving,0050,2 inches thick,SY,0.023
32-12-16.13-0060-3-inches-thick-sy,fileoutpart444.xlsx,9,32 12 16.13,Plant-Mix Asphalt Paving,0060,3 inches thick,SY,0.03
32-12-16.13-0070-4-inches-thick-sy,fileoutpart444.xlsx,10,32 12 16.13,Plant-Mix Asphalt Paving,0070,4 inches thick,SY,0.035
